Well_ID,X,Y,Z,AI,SI,Vp,Vs,rho_b,rho_f,rho_m,K0,Kdry,Kf,Ksat,G0,Gdry,Gsat,facies,phi,perm,GR
44,79,168,20,7400583.5,2898820.75,2910.2771,1139.960327,2.542913675,1.072456002,2.65037775,26.44652176,6.22953701,2.49724102,17.13169289,12.93528271,3.304540634,3.304540634,5,0.068104878,17.4548617,100.5591452
44,79,168,21,7385262.5,2894885,2905.756592,1139.002319,2.541597128,1.072573423,2.650577307,26.44735336,6.220776081,2.498778343,17.06340027,12.924119,3.29728055,3.29728055,5,NaN,18.20364102,96.72647959
44,79,168,22,7366963,2890280.5,2900.428223,1137.924927,NaN,1.072755933,2.650785923,NaN,6.210033894,NaN,16.98211861,12.91245556,3.288921833,3.288921833,NaN,0.070232469,19.14802525,98.57722163
44,79,168,23,7344743.5,2884956.5,2894.044922,NaN,NaN,1.07297051,2.650983095,26.44904518,6.196757317,2.503990173,16.88335609,NaN,3.279496193,3.279496193,5,0.07167335,20.35506805,63.97636531
44,79,168,24,4386149.5,2094583.75,1974.816895,943.0639038,2.221041203,0.901638329,2.648101807,37.54432678,1.530529261,1.317869067,6.028074265,42.70873642,1.975326419,1.975326419,2,NaN,855.3224935,NaN
44,79,168,25,4353604.5,2073367.75,1965.394165,936.0025024,2.215130568,0.902906954,2.648055553,NaN,1.508139014,1.322507739,5.968979836,42.63592148,1.940677404,1.940677404,2,0.248073444,894.7216611,36.46802979
44,79,168,26,4311199,2046625.75,1953.04895,927.1574097,2.207419872,0.90415138,2.648008823,37.56784821,NaN,1.327089787,5.889924049,NaN,1.897544265,1.897544265,2,NaN,947.495776,25.1453451
44,79,168,27,4259612,2014514.875,1938.00354,916.5475464,2.197938204,0.90545696,2.64796257,37.57959747,1.444615602,1.331930995,5.793278694,42.49071503,1.846398711,1.846398711,2,0.258262807,1015.142176,27.93041799
44,79,168,28,4200590.5,1977783.625,1920.797363,NaN,2.186899424,0.906909347,2.647916794,37.59117889,1.404704452,1.337358475,5.683598042,42.4196701,NaN,1.788663864,2,0.264799257,1098.210105,NaN
44,79,168,29,4136799.25,NaN,1902.230835,891.0687866,2.17470932,0.90854609,NaN,37.60226059,1.361322641,1.343528271,NaN,42.35197067,1.72672689,1.72672689,2,0.272038404,1195.761735,23.3180467
44,79,168,30,4071455.75,1896505,1883.243774,877.2246094,2.161937714,0.910311937,2.647832394,37.61252594,1.316664338,1.350248575,5.449329376,42.2894516,1.663660765,1.663660765,2,0.279648357,1304.861183,18.99602673
44,79,168,31,4008035.25,1856059.25,1864.832642,863.5751953,2.149273396,0.912081301,2.647795677,37.62185287,1.273235321,1.35705018,5.33718586,NaN,1.602846622,NaN,2,0.287214412,NaN,20.79443653
44,79,168,32,3949953.75,NaN,1847.967163,850.9018555,2.137458801,0.913696945,2.647762537,37.63022614,NaN,1.363321066,5.235927105,NaN,1.547592878,NaN,2,0.294281713,1534.589874,34.94903802
44,79,168,33,3900277.25,1786759.75,1833.518066,839.9547119,2.127209663,0.915013254,2.647733212,37.63762283,1.199844718,1.368473172,5.150166035,42.13751984,1.500797272,1.500797272,2,0.300408299,1638.981631,26.16960822
44,79,168,34,3861505,1761802.875,1822.205566,831.3771362,2.119138002,0.915937722,2.64770937,37.64366913,1.173824549,1.372114778,5.083492756,42.10110092,1.464722633,1.464722633,2,0.305220066,1724.53068,20.64408245
44,79,168,35,3835315.25,1745088.25,1814.526367,825.6188354,2.113672972,0.916438639,2.647692919,37.64785767,1.156535387,1.374096155,5.038244247,42.07590103,1.440777659,1.440777659,2,0.308458378,1783.915025,22.08373073
44,79,168,36,3822351,1737098.75,1810.679321,822.8780518,2.111003876,NaN,2.647685528,37.64972305,1.14829731,1.374429107,5.015158176,42.0647049,1.429420352,1.429420352,2,0.310012176,1812.9348,30.97826678
44,79,168,37,3822210.5,NaN,NaN,823.0753784,2.11106205,0.916240335,2.64768815,37.64903641,1.148718476,1.373311043,5.013491631,42.0688324,1.430145383,NaN,2,0.309929164,1811.375717,21.87259256
44,79,168,38,3833436.5,1745522.875,1813.761597,825.8810425,2.113528252,0.915648341,2.647701263,37.64574814,1.156758785,1.370972753,5.030813694,42.08860016,1.441594243,NaN,2,0.30840451,1782.915107,23.46863844
44,79,168,39,3853723.5,1759475.875,1819.608276,830.7697754,2.117886305,0.914809823,2.64772439,37.63989258,NaN,1.367674351,5.063307285,42.12384415,1.461719513,NaN,2,0.305749627,1734.141229,20.98952539
45,42,96,19,5855396.5,2823855.75,2505.701904,1208.413574,2.336828947,0.99548173,2.64337039,35.41902161,3.674155951,1.779592514,10.12203026,28.54267311,3.412385464,3.412385464,4,0.186020667,366.7251079,39.63110578
45,42,96,20,5813943.5,2786717.25,2489.154541,1193.092163,2.335710049,0.99391973,2.643020868,35.11344528,3.638916254,1.769274712,10.03872204,27.8383503,3.324810743,3.324810743,4,0.18635048,368.7260766,37.83622989
45,42,96,21,NaN,2698845.25,2454.607178,1155.921387,2.334800005,0.992465734,2.64210844,34.33216858,3.558607578,1.759777427,9.907857895,26.11555481,3.119652987,NaN,4,0.18628783,368.345402,36.29616199
45,42,96,22,6845461,3679258.5,2851.27832,1532.488403,2.400839329,0.969571948,2.645186901,NaN,5.24283886,1.622632265,12.00042152,33.75896454,5.638420582,5.638420582,3,0.145825581,174.2604215,43.61995304
45,42,96,23,6864793.5,3697672.25,2857.759277,1539.311768,NaN,0.96834898,2.645278454,37.15639114,5.265174866,1.615905046,12.02876568,34.00139999,5.691870213,5.691870213,3,NaN,171.1988629,34.56181157
45,42,96,24,NaN,NaN,2864.384277,1544.936401,2.404068232,0.967399359,2.645340919,37.20876694,5.288725376,1.610719562,12.0738554,34.16827393,5.738098621,5.738098621,3,NaN,166.966597,25.93319278
45,42,96,25,6905326,3724339,2869.540039,1547.66626,2.406422615,0.966772377,2.645348549,37.21529388,5.309413433,1.607314229,12.12972927,34.18917465,5.764034271,5.764034271,3,0.142338413,161.8893618,32.26331945
45,42,96,26,6926634.5,3733818,2875.212646,1549.889893,2.409085989,0.966554463,2.645344496,37.21179581,5.330823421,1.606134176,12.19953918,34.17796326,5.787006378,5.787006378,3,0.140731408,156.3952128,22.34849824
45,42,96,27,4223552.5,2031543.25,1923.12146,925.0279541,2.196196556,0.885776162,2.64821887,37.51471329,1.453274608,NaN,5.616758823,42.89379883,1.879234314,1.879234314,2,0.256474895,993.2253982,27.75538617
45,42,96,28,4256800.5,2048288.375,1933.036499,930.1389771,2.20213151,0.886509001,NaN,NaN,1.474196196,1.264957309,5.688293457,NaN,1.905192852,NaN,2,0.253198642,953.9416074,21.78977964
45,42,96,29,4286753.5,2062017.625,1942.098755,934.1899414,2.207278728,0.887835324,2.648145914,37.5331955,1.492039204,1.269425273,5.756876469,42.7780838,NaN,1.926316023,2,0.250448525,921.8300116,23.36600818
45,42,96,30,4310857,2071278.875,1949.577026,936.7320557,2.211175442,0.889812887,2.648101091,37.54452515,1.504973292,1.276146054,5.817369461,42.70750046,1.94023335,1.94023335,2,0.248494904,899.4902247,25.77815056
45,42,96,31,4326731,2074861.625,1954.774414,937.4020386,2.213417053,0.892417192,2.648053408,37.55659866,1.511418462,1.285106301,5.864476681,42.63258362,1.944979429,1.944979429,2,0.247566244,889.0068052,27.16000142
45,42,96,32,4332388,2071960.625,1957.081177,935.97229,2.213698626,0.895503759,2.648005009,37.5688324,1.510274053,1.295889854,5.893104553,42.55698776,1.939297557,1.939297557,2,0.247820884,891.8727123,26.59201442
45,42,96,33,4326471.5,NaN,1956.041138,932.3947144,2.211850882,0.898800671,2.647958994,37.580513,1.501100779,1.307610273,5.898897171,42.48509216,1.922894359,1.922894359,2,NaN,908.9293329,32.79780802
45,42,96,34,4308541,2046281.75,1951.44458,926.8115234,2.207872629,0.901965857,2.647917747,37.59091187,1.484220862,1.319063425,5.879189014,42.4213028,1.896517634,1.896517634,NaN,0.252037375,940.2868041,38.38495759
45,42,96,35,4279346.5,2024770,1943.433716,919.5344238,2.201951265,0.904694021,2.647883892,37.59951019,1.460705996,NaN,NaN,42.36873627,1.861845613,1.861845613,NaN,0.255814095,985.2111232,30.67328526
45,42,96,36,4240891,1999170.625,1932.546631,911.0091553,2.194457293,0.906801164,2.647857904,37.60606766,1.432241797,1.336952686,5.767368793,42.32876205,1.821262836,1.821262836,2,0.260416855,NaN,NaN
45,42,96,37,4196227,NaN,1919.670166,901.7755737,2.185910463,0.908257008,2.647840261,37.61051941,1.400897741,1.342434287,5.685264587,42.30165482,1.7775805,1.7775805,2,0.265540516,1107.927075,30.21688005
45,42,96,38,4148967.25,1942698.875,1905.891479,892.4083862,2.176916838,0.909153819,2.647830486,37.61299896,1.368861675,1.34583354,5.595907211,42.2865715,1.733680844,1.733680844,2,0.270846025,1179.28264,22.83081103
45,42,96,39,NaN,1915432.25,1892.331299,883.4619141,2.168098211,0.909659445,2.647827625,NaN,1.338182926,1.347757697,5.507499695,NaN,1.69221139,1.69221139,2,0.275997097,1251.659614,22.34139763
46,69,131,19,7264359,3834188.5,2978.150391,1571.892334,2.439218283,0.994545698,2.645325422,37.19590759,NaN,1.773395181,13.59844398,34.12717056,6.026931763,6.026931763,NaN,0.124854366,108.7419865,29.59122751
46,69,131,20,7254662.5,3826390.5,2976.115967,1569.719116,2.437627554,0.996527374,2.645319223,37.19060135,5.531279087,1.786566854,13.5822382,34.11024094,6.006358147,6.006358147,3,NaN,111.7039921,29.93012924
46,69,131,21,7244313.5,3814032.75,2973.954102,1565.74646,2.435919762,0.999647796,2.645287991,37.16437912,5.509862423,1.807708859,13.58184624,34.02675247,5.971807957,5.971807957,NaN,0.127226059,115.1272467,39.07150983
46,69,131,22,NaN,2090350.25,1989.750244,939.0432739,2.226042509,0.91305089,2.647754192,37.6323204,1.543400168,1.360806704,6.19589901,42.16950607,1.962929249,1.962929249,2,0.243103088,839.8277846,24.8425174
46,69,131,23,4418774.5,NaN,1987.281128,935.3522949,2.22352767,0.915528119,2.647727489,37.63907623,1.532039762,1.370498776,6.187576294,42.12876129,1.945328593,1.945328593,2,0.244890883,859.289571,23.85810502
46,69,131,24,4403795,NaN,1983.315918,931.3566284,NaN,0.917333305,2.647706747,NaN,1.519033194,1.377649188,6.166052818,42.09704971,1.926048398,1.926048398,2,0.246933003,881.9081792,36.42420414
46,69,131,25,NaN,2055003.5,1977.491333,NaN,2.21663785,0.918195188,NaN,37.64775085,1.504345179,1.381089449,6.127892971,42.07655334,1.90515542,1.90515542,NaN,0.249237372,NaN,24.44285487
46,69,131,26,4357186,2040695,1969.676025,922.5008545,2.212133408,0.918038428,2.64768672,37.64944458,1.487939954,1.380462527,6.072188377,42.06637573,1.882542729,1.882542729,NaN,0.251816058,NaN,26.58313399
46,69,131,27,4325442,2025005.25,1959.961792,917.5786133,2.206901073,0.916946113,2.647685766,37.64964294,NaN,1.376109362,6.000231743,42.0651741,1.858101368,1.858101368,2,0.254679988,971.5639592,28.45036276
46,69,131,28,4289046.5,2007973.5,1948.689575,912.3046265,2.2009902,0.915158927,2.64769125,37.64827728,1.449952006,1.369045734,5.915509224,42.07339478,1.83188343,1.83188343,2,0.257831257,1009.820874,25.12635907
46,69,131,29,4249496,1989774.375,1936.415771,906.7028809,2.19451642,0.913048387,NaN,37.64507294,1.42853415,1.360796928,5.823278904,42.09264374,1.80413425,NaN,2,0.261255041,1052.590104,23.15326982
46,69,131,30,4208561.5,1970652.875,1923.781738,900.8080444,2.187650204,0.911029577,2.647723198,37.64018631,1.405838847,1.35299921,5.729447365,42.12206268,1.775179982,1.775179982,NaN,0.264913096,1099.698421,32.9699851
46,69,131,31,4167798.75,1950900,1911.322144,894.6685181,2.180584192,0.90940702,2.647746325,37.63434601,1.382334948,1.346796274,5.638794422,42.15729141,1.745408773,1.745408773,2,0.268740479,1150.58212,28.15266553
46,69,131,32,4128262,1930907.625,1899.360718,888.3859863,2.173500776,0.908267498,NaN,37.62832642,1.358628392,1.342474103,5.553870678,42.19364548,1.715391278,1.715391278,2,0.272646451,1204.228509,NaN
46,69,131,33,4090463.75,1911236.25,1888.002686,882.1540527,2.16655612,0.907455683,2.647794008,37.62223053,1.335395813,1.339411736,5.47480011,42.23055267,1.686004877,1.686004877,2,NaN,1259.176646,19.57830645
46,69,131,34,4054614,1892594.25,1877.235107,876.2472534,2.159886122,0.906670034,2.647821426,37.61530304,1.313320637,1.336461306,5.400290012,42.27259064,1.658380628,1.658380628,2,0.280237124,1313.590001,20.68798713
46,69,131,35,4020883,1875685,1867.033936,870.9448853,2.15362072,0.905598104,2.647855282,37.60671997,1.293058038,1.33245647,5.328967571,42.32478333,1.633618236,1.633618236,2,0.283674889,1365.400788,21.31977525
46,69,131,36,3989711,1861045.375,1857.487793,866.4459839,2.147907019,0.904071689,2.647895575,37.5965271,1.275206327,1.32679534,5.260845661,42.38697433,1.612495303,1.612495303,2,0.286719694,1412.508533,15.62395774
46,69,131,37,3962007.25,1848971.25,1848.879028,862.8262939,2.14292407,0.902169406,2.647937298,37.5859642,1.260270596,1.319807053,5.198150635,42.45162201,1.595340967,1.595340967,2,0.289278574,1452.999012,32.23443358
46,69,131,38,3939099.5,1839556.875,1841.668457,860.0579834,2.138875484,0.900212705,2.647972822,37.57699585,1.248619437,1.312695026,NaN,42.50670242,1.582125545,1.582125545,NaN,0.291285598,1485.340969,26.84216143
46,69,131,39,3922478,1832792,NaN,858.0646973,2.135960102,0.898672521,2.647994995,37.57139969,1.240451574,1.307150841,NaN,42.54116058,1.572654009,1.572654009,NaN,0.292704716,1508.522371,28.99417533
47,32,181,19,6884486,3241259.25,2828.6604,1331.751099,2.433832645,1.036715746,2.640646935,33.54059219,NaN,2.103396893,13.71847153,24.70685577,4.316550732,4.316550732,3,0.128942126,119.9025659,47.46315612
47,32,181,20,6787481.5,3169785.25,2796.067383,1305.776367,2.427510023,1.037136197,2.64014554,33.17794418,NaN,2.107306004,13.45954895,23.92421913,4.139030933,4.139030933,3,0.132647778,130.6689065,NaN
47,32,181,21,4366072.5,1998084.5,1977.660767,905.0545044,2.207695246,0.938501239,2.647254944,37.75876236,1.457918286,1.467424631,6.223443031,41.42115402,1.808375359,1.808375359,2,0.257239893,1002.561276,40.04567796
47,32,181,22,4306762,1965798.125,1960.040039,894.6496582,2.197282553,0.938294351,2.647255182,37.75869751,1.420180798,1.466490746,6.096491814,41.42152405,1.75870049,1.75870049,2,0.263301857,1078.767235,25.97913962
47,32,181,23,4247326,1933484.25,1942.324341,884.1925049,NaN,0.937916577,2.647255898,37.75849152,1.382766485,1.464788198,5.970253944,41.42272186,1.709572315,NaN,2,0.269421417,1159.808482,29.70677777
47,32,181,24,4189188.25,1901805.125,1924.957886,873.8912354,2.176249266,0.937441289,2.64725709,NaN,1.346437454,1.462652087,5.848050117,41.42440796,1.661970854,1.661970854,NaN,0.275472863,1244.151534,28.37115466
47,32,181,25,4133102.25,1871067.75,1908.190308,863.8434448,2.165980101,0.936947763,2.647258759,NaN,1.311501026,1.460440278,5.731666565,41.42697525,1.616309643,1.616309643,2,NaN,1330.927913,32.08866714
47,32,181,26,NaN,1841276.25,1892.088135,NaN,2.155932188,0.936504066,2.647262096,37.75696182,1.27788949,1.458457589,5.621507168,41.43160248,1.572543859,1.572543859,2,0.287200176,1420.048316,18.90861548
47,32,181,27,4027171.5,1812236.75,1876.557373,844.4552612,2.146042347,0.936132789,2.64726758,37.75556183,1.245319366,1.456802845,5.516747952,41.43972015,1.53035295,1.53035295,NaN,NaN,1512.0581,24.29221303
47,32,181,28,3976394.5,1783702.625,1861.415405,834.9804077,2.136220932,0.935802758,2.647275925,37.75345612,1.213491201,1.455334902,5.415913582,41.45196152,NaN,1.489356637,2,0.29860532,1607.739442,28.27816588
47,32,181,29,3926390.5,NaN,1846.489868,825.5941162,2.126407862,0.93543452,2.64728713,37.75062943,1.182274818,1.453700423,5.317544937,41.46838379,1.449371576,1.449371576,2,NaN,NaN,28.18429072
47,32,181,30,3877072.75,1727941.5,1831.719971,NaN,2.116629601,NaN,2.647301197,37.74701309,1.151847601,1.451430082,5.220871449,41.48943329,1.410630345,1.410630345,2,0.309902997,1810.884462,22.25664493
47,32,181,31,3828955.25,1701416.25,1817.223755,807.4928589,2.107035637,0.934152842,NaN,37.74236298,NaN,1.448040366,5.126226425,41.51652908,1.373881459,1.373881459,2,0.315371469,1915.695501,24.34287735
47,32,181,32,3787274.25,1679300.5,1804.527344,800.1384277,2.098762512,0.933029115,2.64734292,37.73644638,1.09847331,1.443113923,5.042675972,41.55105209,1.343672991,1.343672991,2,0.32,2007.843137,24.02607993
47,32,181,33,3782575.5,1679961.5,1802.694336,800.633606,2.098289967,0.931491315,2.647371531,37.72925186,1.09826386,1.43642652,5.025448799,41.5931282,1.345033646,1.345033646,2,0.32,2007.843137,NaN
47,32,181,34,3776642.25,1680696.25,1800.380981,801.2126465,2.097690582,0.929549515,2.647403955,37.72101593,1.09802413,1.428070068,5.00393486,41.64141846,1.346595168,1.346595168,2,0.32,2007.843137,30.39808018
47,32,181,35,3769864.75,1681466.75,1797.741211,NaN,2.097000837,0.92732048,NaN,37.71218491,1.097767115,1.418596506,4.979543209,41.6933136,1.348273396,1.348273396,2,0.32,2007.843137,25.48366086
47,32,181,36,NaN,1682247,1795.063232,802.4867554,2.096292496,0.925031483,2.647474289,37.703228,1.097506404,1.408998132,4.954808235,41.74611664,1.34998095,1.34998095,2,0.32,2007.843137,NaN
47,32,181,37,3756872.25,1683022.5,1792.695801,803.1008911,2.095655203,0.922967553,2.647508383,NaN,1.097254157,1.400454044,4.932746887,41.79732895,1.351637006,1.351637006,2,0.32,2007.843137,16.32150501
47,32,181,38,3752258.25,1683785.75,1790.914063,803.6535034,2.095163822,0.921364248,2.647540092,37.68651581,1.097019911,1.393888235,4.91573143,41.84505463,1.353180408,1.353180408,2,0.32,2007.843137,21.45539783
47,32,181,39,3749458.75,1684521.75,1789.841431,804.1231689,2.094855309,0.920338988,2.647568703,37.67931747,1.096810341,1.389721632,4.90485239,41.88780975,1.354562998,1.354562998,2,0.32,2007.843137,35.99750091
48,66,72,19,5974840,NaN,2560.759033,1261.089478,2.333230019,1.005842686,2.644663334,36.58106995,3.74993968,1.851200223,10.35259914,31.42344666,3.710644722,3.710644722,4,0.190035048,391.5956179,45.39082089
48,66,72,20,6548769.5,NaN,2734.729736,1386.807129,2.394667864,0.985554814,2.64248538,34.91495514,4.889369965,1.715995312,11.76843929,27.85419273,4.60550642,4.60550642,3,0.149564178,188.22213,48.9406337
48,66,72,21,6451598,3206272.25,2693.435547,1338.565674,2.395304441,0.985269547,NaN,34.0728302,4.783580303,1.714234948,11.65455627,25.88806915,4.291806221,4.291806221,3,0.14858142,184.4808528,51.26574779
48,66,72,22,6445030.5,3183325.25,2688.213623,1327.76062,2.397514343,0.985968053,2.641074657,33.85405731,4.770378113,1.718551874,11.69002819,25.3974762,4.22669363,4.22669363,3,NaN,179.1483751,42.01321737
48,66,72,23,6463993.5,3179789.75,2692.651367,1324.578247,2.40060544,0.987971008,2.640946865,33.76005554,4.778728962,1.731052399,11.78944016,25.18889999,4.211880207,NaN,3,0.145399214,172.7144605,37.9963272
48,66,72,24,4181012,1973698.5,1914.511108,903.7686768,2.183853626,0.904108047,2.648014069,37.56654358,1.395478129,1.326929688,5.626238346,42.57110977,1.783766985,NaN,2,0.266161382,1116.11306,36.63192363
48,66,72,25,4229168.5,1994514.25,1929.528931,909.9833984,2.191813946,0.907374978,2.647971392,37.5773201,1.420937777,1.33910799,5.740335941,NaN,1.814975023,NaN,2,0.262069608,1062.952756,13.05582243
48,66,72,26,4276047,2013687.375,1944.253052,915.5928345,2.199326277,0.910941839,2.647922754,37.58967209,1.44500649,1.352662206,NaN,42.42890549,1.843717694,1.843717694,2,0.258262231,1015.135063,25.98073088
48,66,72,27,4316895.5,2029654.625,1957.151245,920.1846924,2.205703497,0.914270699,2.647874832,37.60181427,1.465543866,1.365562081,5.958607197,42.35468674,1.867657065,1.867657065,2,0.255058991,976.1095842,21.29625239
